"date","BTC","QQQ","GLD"
2021-12-17,46202.14453125,375.331115722656,167.800003051758
2021-12-20,46880.27734375,371.690277099609,167.089996337891
2021-12-21,48936.61328125,380.008941650391,167.020004272461
2021-12-22,48628.51171875,384.636871337891,168.589996337891
2021-12-23,50784.5390625,387.53662109375,168.970001220703
2021-12-27,50640.41796875,393.941558837891,169.369995117188
2021-12-28,47588.85546875,392.115783691406,168.639999389648
2021-12-29,46444.7109375,392.057189941406,168.589996337891
2021-12-30,47178.125,390.885559082031,169.800003051758
2021-12-31,46306.4453125,388.444610595703,170.960006713867
2022-01-03,46458.1171875,392.18408203125,168.330001831055
2022-01-04,45897.57421875,387.097198486328,169.570007324219
2022-01-05,43569.00390625,375.205230712891,169.059997558594
2022-01-06,43160.9296875,374.941558837891,166.990005493164
2022-01-07,41557.90234375,370.879852294922,167.75
2022-01-10,41821.26171875,371.124053955078,168.259994506836
2022-01-11,42735.85546875,376.699066162109,170.289993286133
2022-01-12,43949.1015625,378.192810058594,170.740005493164
2022-01-13,42591.5703125,368.731994628906,170.160003662109
2022-01-14,43099.69921875,371.026428222656,169.669998168945
2022-01-18,42375.6328125,361.789947509766,169.389999389648
2022-01-19,41744.328125,357.816284179688,172.080001831055
2022-01-20,40680.41796875,353.168762207031,171.649993896484
2022-01-21,36457.31640625,343.375915527344,171.089996337891
2022-01-24,36654.328125,344.94775390625,172.029998779297
2022-01-25,36954.00390625,336.951446533203,172.580001831055
2022-01-26,36852.12109375,336.424194335938,169.789993286133
2022-01-27,37138.234375,333.036315917969,167.600006103516
2022-01-28,37784.33203125,343.483245849609,167.100006103516
2022-01-31,38483.125,354.467315673828,168.089996337891
2022-02-01,38743.2734375,356.878967285156,168.229995727539
2022-02-02,36952.984375,359.778778076172,168.839996337891
2022-02-03,37154.6015625,345.19189453125,168.600006103516
2022-02-04,41500.875,349.546508789062,168.860000610352
2022-02-07,43840.28515625,346.734588623047,170.110000610352
2022-02-08,44118.4453125,350.630249023438,170.630004882812
2022-02-09,44338.796875,358.060394287109,171.210006713867
2022-02-10,43565.11328125,349.95654296875,170.559997558594
2022-02-11,42407.9375,338.855316162109,173.809997558594
2022-02-14,42586.91796875,339.275177001953,174.740005493164
2022-02-15,44575.203125,347.710845947266,173.080001831055
2022-02-16,43961.859375,347.623016357422,174.860000610352
2022-02-17,40538.01171875,337.283416748047,177.25
2022-02-18,40030.9765625,333.436584472656,177.119995117188
2022-02-22,38286.02734375,330.087707519531,177.490005493164
2022-02-23,37296.5703125,321.632385253906,178.289993286133
2022-02-24,38332.609375,332.440673828125,177.139999389648
2022-02-25,39214.21875,337.595855712891,176.550003051758
2022-02-28,43193.234375,338.601470947266,178.380004882812
2022-03-01,44354.63671875,333.4169921875,181.619995117188
2022-03-02,43924.1171875,339.011505126953,179.729995727539
2022-03-03,42451.7890625,334.168853759766,180.800003051758
2022-03-04,39137.60546875,329.326080322266,183.679992675781
2022-03-07,38062.0390625,317.18017578125,186.410003662109
2022-03-08,38737.26953125,315.705841064453,191.509994506836
2022-03-09,41982.92578125,327.070709228516,185.820007324219
2022-03-10,39437.4609375,323.438537597656,186.399993896484
2022-03-11,38794.97265625,316.731018066406,185.089996337891
2022-03-14,39666.75390625,310.648376464844,182.300003051758
2022-03-15,39338.78515625,320.392425537109,178.889999389648
2022-03-16,41143.9296875,332.274719238281,180.009994506836
2022-03-17,40951.37890625,336.297241210938,180.889999389648
2022-03-18,41801.15625,343.180603027344,179.300003051758
2022-03-21,41077.99609375,342.226501464844,180.669998168945
2022-03-22,42358.80859375,348.952117919922,179.360000610352
2022-03-23,42892.95703125,343.937194824219,181.809997558594
2022-03-24,43960.93359375,351.581848144531,183.130004882812
2022-03-25,44348.73046875,351.288604736328,182.380004882812
2022-03-28,47128.00390625,356.723876953125,179.059997558594
2022-03-29,47465.73046875,362.862976074219,179.139999389648
2022-03-30,47062.6640625,358.854919433594,180.580001831055
2022-03-31,45538.67578125,354.407012939453,180.649993896484
2022-04-01,46281.64453125,353.732452392578,179.5
2022-04-04,46622.67578125,361.015350341797,180.369995117188
2022-04-05,45555.9921875,352.999328613281,179.240005493164
2022-04-06,43206.73828125,345.335174560547,179.660003662109
2022-04-07,43503.84765625,346.156311035156,180.339996337891
2022-04-08,42287.6640625,341.317413330078,181.470001220703
2022-04-11,39521.90234375,333.242706298828,182.369995117188
2022-04-12,40127.18359375,331.834991455078,183.770004272461
2022-04-13,41166.73046875,338.580169677734,184.649993896484
2022-04-14,39935.515625,330.837890625,184.039993286133
2022-04-18,40826.21484375,331.092041015625,184.610000610352
2022-04-19,41502.75,338.492218017578,181.820007324219
2022-04-20,41374.37890625,333.555480957031,182.710006713867
2022-04-21,40527.36328125,326.653900146484,182.059997558594
2022-04-22,39740.3203125,318.100189208984,180.289993286133
2022-04-25,40458.30859375,322.186401367188,177.050003051758
2022-04-26,38117.4609375,310.025512695312,177.320007324219
2022-04-27,39241.12109375,309.654022216797,175.979995727539
2022-04-28,39773.828125,320.651550292969,176.929992675781
2022-04-29,38609.82421875,306.222778320312,176.910003662109
2022-05-02,38529.328125,311.335418701172,173.630004882812
2022-05-03,37750.453125,311.667816162109,174.089996337891
2022-05-04,39698.37109375,322.205993652344,175.800003051758
2022-05-05,36575.140625,305.978363037109,175.130004882812
2022-05-06,36040.921875,302.312469482422,175.419998168945
2022-05-09,30296.953125,290.483947753906,172.880004882812
2022-05-10,31022.90625,294.012878417969,171.419998168945
2022-05-11,28936.35546875,285.292999267578,172.820007324219
2022-05-12,29047.751953125,284.618530273438,170.169998168945
2022-05-13,29283.103515625,295.166473388672,168.789993286133
2022-05-16,29862.91796875,291.744934082031,170.399993896484
2022-05-17,30425.857421875,299.301574707031,169.330001831055
2022-05-18,28720.271484375,284.608764648438,169.419998168945
2022-05-19,30314.333984375,283.083801269531,171.910003662109
2022-05-20,29200.740234375,282.203918457031,172.029998779297
2022-05-23,29098.91015625,286.896240234375,172.830001831055
2022-05-24,29655.5859375,280.796142578125,174.130004882812
2022-05-25,29562.361328125,284.726013183594,173.080001831055
2022-05-26,29267.224609375,292.614990234375,172.759994506836
2022-05-27,28627.57421875,302.165863037109,172.850006103516
2022-05-31,31792.310546875,301.3642578125,171.139999389648
2022-06-01,29799.080078125,299.135406494141,172.229995727539
2022-06-02,30467.48828125,307.327392578125,174.350006103516
2022-06-03,29704.390625,299.330902099609,172.580001831055
2022-06-06,31370.671875,300.328002929688,171.820007324219
2022-06-07,31155.478515625,302.918579101562,172.940002441406
2022-06-08,30214.35546875,300.738616943359,172.779998779297
2022-06-09,30111.998046875,292.683380126953,172.229995727539
2022-06-10,29083.8046875,282.3603515625,174.539993286133
2022-06-13,22487.388671875,269.231628417969,169.929992675781
2022-06-14,22206.79296875,269.720397949219,168.570007324219
2022-06-15,22572.83984375,276.455841064453,170.770004272461
2022-06-16,20381.650390625,265.301879882812,172.690002441406
2022-06-17,20471.482421875,268.527740478516,171.270004272461
2022-06-21,20710.59765625,275.302551269531,170.630004882812
2022-06-22,19987.029296875,274.901062011719,171.309997558594
2022-06-23,21085.876953125,278.995147705078,170.259994506836
2022-06-24,21231.65625,288.554473876953,170.089996337891
2022-06-27,20735.478515625,286.438903808594,169.899993896484
2022-06-28,20280.634765625,277.712036132812,169.619995117188
2022-06-29,20104.0234375,277.966735839844,169.490005493164
2022-06-30,19784.7265625,274.519073486328,168.460006713867
2022-07-01,19269.3671875,276.331024169922,168.320007324219
2022-07-05,20190.115234375,281.061767578125,164.75
2022-07-06,20548.24609375,282.863922119141,162.139999389648
2022-07-07,21637.587890625,288.916900634766,162.229995727539
2022-07-08,21731.1171875,289.279296875,162.300003051758
2022-07-11,19970.556640625,283.098999023438,161.429992675781
2022-07-12,19323.9140625,280.356567382812,160.830001831055
2022-07-13,20212.07421875,279.778686523438,161.600006103516
2022-07-14,20569.919921875,280.777770996094,159.330001831055
2022-07-15,20836.328125,285.870849609375,159.009994506836
2022-07-18,22485.689453125,283.451599121094,159.160003662109
2022-07-19,23389.43359375,292.168670654297,159.539993286133
2022-07-20,23231.732421875,296.801422119141,158.039993286133
2022-07-21,23164.62890625,301.062042236328,160.270004272461
2022-07-22,22714.978515625,295.782775878906,160.669998168945
2022-07-25,21361.701171875,294.09814453125,160.229995727539
2022-07-26,21239.75390625,288.319458007812,160.039993286133
2022-07-27,22930.548828125,300.503723144531,161.669998168945
2022-07-28,23843.88671875,303.442077636719,163.639999389648
2022-07-29,23804.6328125,308.975921630859,164.100006103516
2022-08-01,23314.19921875,308.789886474609,165.029998779297
2022-08-02,22978.1171875,307.869140625,164.050003051758
2022-08-03,22846.5078125,316.253234863281,164.449996948242
2022-08-04,22630.95703125,317.732208251953,167.169998168945
2022-08-05,23289.314453125,315.136688232422,165.289993286133
2022-08-08,23809.486328125,314.118041992188,166.690002441406
2022-08-09,23164.318359375,310.562683105469,167.199996948242
2022-08-10,23947.642578125,319.230712890625,166.779998779297
2022-08-11,23957.529296875,317.418762207031,166.339996337891
2022-08-12,24402.818359375,323.59912109375,167.869995117188
2022-08-15,24136.97265625,326.214141845703,165.710006713867
2022-08-16,23883.291015625,325.450256347656,165.419998168945
2022-08-17,23335.998046875,321.738189697266,164.350006103516
2022-08-18,23212.73828125,322.511901855469,163.919998168945
2022-08-19,20877.552734375,316.223846435547,162.720001220703
2022-08-22,21398.908203125,307.898590087891,161.639999389648
2022-08-23,21528.087890625,307.643920898438,162.770004272461
2022-08-24,21395.01953125,308.535217285156,163.25
2022-08-25,21600.904296875,313.990661621094,163.75
2022-08-26,20260.01953125,301.120819091797,161.759994506836
2022-08-29,20297.994140625,298.153076171875,161.860000610352
2022-08-30,19796.80859375,294.832702636719,160.509994506836
2022-08-31,20049.763671875,293.118804931641,159.270004272461
2022-09-01,20127.140625,293.246032714844,157.869995117188
2022-09-02,19969.771484375,289.102966308594,159.259994506836
2022-09-06,18837.66796875,287.026580810547,158.330001831055
2022-09-07,19290.32421875,292.824859619141,159.940002441406
2022-09-08,19329.833984375,294.343048095703,158.979995727539
2022-09-09,21381.15234375,300.777954101562,159.820007324219
2022-09-12,22370.44921875,304.352905273438,160.630004882812
2022-09-13,20296.70703125,287.663238525391,158.539993286133
2022-09-14,20241.08984375,289.945343017578,157.929992675781
2022-09-15,19701.2109375,285.116729736328,154.979995727539
2022-09-16,19772.583984375,283.373229980469,155.839996337891
2022-09-19,19544.12890625,285.579956054688,155.960006713867
2022-09-20,18890.7890625,283.303619384766,155.070007324219
2022-09-21,18547.400390625,278.230773925781,155.789993286133
2022-09-22,19413.55078125,274.806396484375,155.699996948242
2022-09-23,19297.638671875,270.332092285156,153.009994506836
2022-09-26,19222.671875,269.213439941406,151.229995727539
2022-09-27,19110.546875,269.321380615234,151.539993286133
2022-09-28,19426.720703125,274.678741455078,154.690002441406
2022-09-29,19573.05078125,266.760375976562,154.660003662109
2022-09-30,19431.7890625,262.237121582031,154.669998168945
2022-10-03,19623.580078125,268.389312744141,158.429992675781
2022-10-04,20336.84375,276.82763671875,160.699996948242
2022-10-05,20160.716796875,276.680389404297,159.809997558594
2022-10-06,19955.443359375,274.502197265625,159.630004882812
2022-10-07,19546.849609375,264.042541503906,157.880004882812
2022-10-10,19141.484375,261.403076171875,155.479995727539
2022-10-11,19051.41796875,257.811828613281,155.160003662109
2022-10-12,19157.4453125,257.723571777344,155.990005493164
2022-10-13,19382.904296875,263.767791748047,154.910003662109
2022-10-14,19185.65625,255.839584350586,152.979995727539
2022-10-17,19550.7578125,264.287811279297,153.419998168945
2022-10-18,19334.416015625,266.377807617188,153.75
2022-10-19,19139.53515625,265.406433105469,151.690002441406
2022-10-20,19053.740234375,264.052337646484,151.449996948242
2022-10-21,19172.46875,270.243743896484,154.149993896484
2022-10-24,19345.572265625,273.216827392578,153.649993896484
2022-10-25,20095.857421875,278.868499755859,154
2022-10-26,20770.44140625,272.70654296875,154.979995727539
2022-10-27,20285.8359375,267.741668701172,154.740005493164
2022-10-28,20595.3515625,275.934722900391,153.160003662109
2022-10-31,20495.7734375,272.726196289062,151.910003662109
2022-11-01,20485.2734375,269.939544677734,153.460006713867
2022-11-02,20159.50390625,260.686798095703,152.389999389648
2022-11-03,20209.98828125,255.594284057617,151.809997558594
2022-11-04,21147.23046875,259.70556640625,156.470001220703
2022-11-07,20602.81640625,262.560882568359,155.850006103516
2022-11-08,18541.271484375,264.474212646484,159.449996948242
2022-11-09,15880.7802734375,258.371154785156,158.649993896484
2022-11-10,17586.771484375,277.436004638672,163.479995727539
2022-11-11,17034.29296875,282.548004150391,164.559997558594
2022-11-14,16618.19921875,280.075408935547,164.919998168945
2022-11-15,16884.61328125,283.951202392578,165.5
2022-11-16,16669.439453125,280.075408935547,165.119995117188
2022-11-17,16687.517578125,279.457275390625,163.919998168945
2022-11-18,16697.77734375,279.467010498047,162.789993286133
2022-11-21,15787.2841796875,276.592132568359,161.880004882812
2022-11-22,16189.76953125,280.575836181641,162.070007324219
2022-11-23,16610.70703125,283.391906738281,163.080001831055
2022-11-25,16521.841796875,281.527557373047,163.220001220703
2022-11-28,16217.322265625,277.396728515625,161.929992675781
2022-11-29,16444.982421875,275.296936035156,162.729995727539
2022-11-30,17168.56640625,287.846557617188,164.809997558594
2022-12-01,16967.1328125,288.199737548828,167.839996337891
2022-12-02,17088.66015625,287.051788330078,167.259994506836
2022-12-05,16974.826171875,282.234039306641,164.389999389648
2022-12-06,17089.50390625,276.386047363281,164.839996337891
2022-12-07,16848.126953125,275.257720947266,166.330001831055
2022-12-08,17233.474609375,278.515319824219,166.470001220703
2022-12-09,17133.15234375,276.739288330078,167.059997558594
2022-12-12,17206.4375,280.212860107422,165.679992675781
2022-12-13,17781.318359375,283.22509765625,168.509994506836
2022-12-14,17815.650390625,281.125366210938,168.100006103516
2022-12-15,17364.865234375,271.686096191406,165.350006103516
2022-12-16,16647.484375,269.095672607422,166.789993286133
2022-12-19,16439.6796875,265.31396484375,166.320007324219
2022-12-20,16906.3046875,265.107421875,169.080001831055
2022-12-21,16817.53515625,268.953094482422,168.800003051758
2022-12-22,16830.341796875,262.373138427734,166.759994506836
2022-12-23,16796.953125,262.963195800781,167.259994506836
2022-12-27,16717.173828125,259.245391845703,168.669998168945
2022-12-28,16552.572265625,255.822647094727,167.910003662109
2022-12-29,16642.341796875,262.058380126953,168.850006103516
2022-12-30,16602.5859375,261.901000976562,169.639999389648
2023-01-03,16679.857421875,260.130645751953,171.059997558594
2023-01-04,16863.23828125,261.369934082031,172.669998168945
2023-01-05,16836.736328125,257.278289794922,170.520004272461
2023-01-06,16951.96875,264.379608154297,173.710006713867
2023-01-09,17196.5546875,266.090972900391,174.100006103516
2023-01-10,17446.29296875,268.34326171875,174.740005493164
2023-01-11,17934.896484375,272.985687255859,174.619995117188
2023-01-12,18869.587890625,274.460968017578,176.639999389648
2023-01-13,19909.57421875,276.349456787109,178.759994506836
2023-01-17,21161.51953125,276.910095214844,177.589996337891
2023-01-18,20688.78125,273.310302734375,177.080001831055
2023-01-19,21086.79296875,270.625122070312,179.889999389648
2023-01-20,22676.552734375,278.031280517578,179.289993286133
2023-01-23,22934.431640625,284.207977294922,179.630004882812
2023-01-24,22636.46875,283.627807617188,180.279998779297
2023-01-25,23117.859375,282.998260498047,181.110000610352
2023-01-26,23032.77734375,288.515960693359,179.470001220703
2023-01-27,23078.728515625,291.387969970703,179.220001220703
2023-01-30,22840.138671875,285.496520996094,178.759994506836
2023-01-31,23139.283203125,289.774932861328,179.410003662109
2023-02-01,23723.76953125,295.971435546875,181.669998168945
2023-02-02,23471.87109375,306.59375,177.899993896484
2023-02-03,23449.322265625,301.144866943359,173.460006713867
2023-02-06,22760.109375,298.597412109375,173.820007324219
2023-02-07,23264.291015625,304.784027099609,173.979995727539
2023-02-08,22939.3984375,299.364624023438,174.410003662109
2023-02-09,21819.0390625,296.718872070312,173.029998779297
2023-02-10,21651.18359375,294.771453857422,173.360000610352
2023-02-13,21808.1015625,299.492523193359,172.479995727539
2023-02-14,22220.8046875,301.705474853516,172.610000610352
2023-02-15,24307.841796875,304.016845703125,170.889999389648
2023-02-16,23623.474609375,298.312194824219,170.75
2023-02-17,24565.6015625,296.207397460938,171.259994506836
2023-02-21,24436.353515625,289.194702148438,170.619995117188
2023-02-22,24188.84375,289.411071777344,169.660003662109
2023-02-23,23947.4921875,291.938812255859,169.570007324219
2023-02-24,23198.126953125,287.050567626953,168.350006103516
2023-02-27,23522.87109375,289.106170654297,169.009994506836
2023-02-28,23147.353515625,288.732360839844,169.779998779297
2023-03-01,23646.55078125,286.411224365234,170.759994506836
2023-03-02,23475.466796875,288.781585693359,170.660003662109
2023-03-03,22362.6796875,294.751800537109,172.490005493164
2023-03-06,22429.7578125,295.086151123047,171.619995117188
2023-03-07,22219.76953125,291.466613769531,168.619995117188
2023-03-08,21718.080078125,292.922302246094,168.539993286133
2023-03-09,20363.021484375,287.847198486328,170.199996948242
2023-03-10,20187.244140625,283.804779052734,173.869995117188
2023-03-13,24197.533203125,285.909576416016,177.860000610352
2023-03-14,24746.07421875,292.479766845703,176.830001831055
2023-03-15,24375.9609375,294.014068603516,178.210006713867
2023-03-16,25052.7890625,301.764495849609,178.570007324219
2023-03-17,27423.9296875,300.338348388672,183.770004272461
2023-03-20,27767.236328125,301.404205322266,183.839996337891
2023-03-21,28175.81640625,305.708984375,180.369995117188
2023-03-22,27307.4375,301.551940917969,183.440002441406
2023-03-23,28333.97265625,305.127777099609,185.740005493164
2023-03-24,27493.28515625,306.250793457031,183.649993896484
2023-03-27,27139.888671875,304.152587890625,181.949996948242
2023-03-28,27268.130859375,302.537017822266,183.440002441406
2023-03-29,28348.44140625,308.053558349609,182.529998779297
2023-03-30,28033.5625,310.969329833984,184.179992675781
2023-03-31,28478.484375,316.140960693359,183.220001220703
2023-04-03,27790.220703125,315.372589111328,184.539993286133
2023-04-04,28168.08984375,314.308746337891,187.979995727539
2023-04-05,28177.984375,311.205780029297,187.830001831055
2023-04-06,28044.140625,313.303955078125,186.490005493164
2023-04-10,29652.98046875,313.126617431641,185.110000610352
2023-04-11,30235.05859375,311.117034912109,186.279998779297
2023-04-12,30139.052734375,308.368743896484,187.190002441406
2023-04-13,30399.06640625,314.4072265625,189.720001220703
2023-04-14,30485.69921875,313.816192626953,186.360000610352
2023-04-17,29445.044921875,314.082183837891,185.529998779297
2023-04-18,30397.552734375,314.101867675781,186.25
2023-04-19,28822.6796875,313.9541015625,185.360000610352
2023-04-20,28245.98828125,311.560302734375,186.089996337891
2023-04-21,27276.91015625,311.885406494141,184.25
2023-04-24,27525.33984375,311.235260009766,184.809997558594
2023-04-25,28307.59765625,305.364166259766,185.75
2023-04-26,28422.701171875,307.216186523438,184.740005493164
2023-04-27,29473.787109375,315.569671630859,184.75
2023-04-28,29340.26171875,317.746673583984,184.800003051758
2023-05-01,28091.568359375,317.382171630859,183.970001220703
2023-05-02,28680.537109375,314.614105224609,187.520004272461
2023-05-03,29006.30859375,312.555297851562,189.110000610352
2023-05-04,28847.7109375,311.451965332031,190.440002441406
2023-05-05,29534.384765625,318.071716308594,187.460006713867
2023-05-08,27694.2734375,318.859771728516,187.690002441406
2023-05-09,27658.775390625,316.84033203125,189.020004272461
2023-05-10,27621.755859375,320.288177490234,188.75
2023-05-11,27000.7890625,321.332336425781,187.130004882812
2023-05-12,26804.990234375,320.179779052734,186.809997558594
2023-05-15,27192.693359375,321.913543701172,187.210006713867
2023-05-16,27036.650390625,322.277954101562,184.869995117188
2023-05-17,27398.802734375,326.178894042969,184.229995727539
2023-05-18,26832.208984375,332.237060546875,181.839996337891
2023-05-19,26890.12890625,331.488464355469,183.639999389648
2023-05-22,26851.27734375,332.601654052734,183.210006713867
2023-05-23,27225.7265625,328.385437011719,183.429992675781
2023-05-24,26334.818359375,326.700988769531,181.949996948242
2023-05-25,26476.20703125,334.650543212891,180.199996948242
2023-05-26,26719.291015625,343.201019287109,180.919998168945
2023-05-30,27702.349609375,344.757476806641,182.039993286133
2023-05-31,27219.658203125,342.797149658203,182.320007324219
2023-06-01,26819.97265625,346.757232666016,183.759994506836
2023-06-02,27249.58984375,349.357757568359,181.050003051758
2023-06-05,25760.09765625,349.604064941406,182.139999389648
2023-06-06,27238.783203125,349.544921875,182.339996337891
2023-06-07,26345.998046875,343.614776611328,180.149993896484
2023-06-08,26508.216796875,347.880126953125,182.529998779297
2023-06-09,26480.375,349.209991455078,182.039993286133
2023-06-12,25902.5,355.110626220703,181.880004882812
2023-06-13,25918.728515625,357.839294433594,180.539993286133
2023-06-14,25124.67578125,360.439910888672,180.639999389648
2023-06-15,25576.39453125,364.73486328125,181.910003662109
2023-06-16,26327.462890625,362.439636230469,181.630004882812
2023-06-20,28327.48828125,361.920715332031,179.75
2023-06-21,30027.296875,356.988586425781,179.490005493164
2023-06-22,29912.28125,361.200653076172,177.710006713867
2023-06-23,30695.46875,357.619903564453,178.199996948242
2023-06-26,30271.130859375,352.825866699219,178.509994506836
2023-06-27,30688.1640625,358.892395019531,177.690002441406
2023-06-28,30086.24609375,359.5927734375,177.279998779297
2023-06-29,30445.3515625,358.872741699219,177.089996337891
2023-06-30,30477.251953125,364.406585693359,178.270004272461
2023-07-03,31156.439453125,365.264801025391,178.470001220703
2023-07-05,30514.166015625,365.254852294922,177.839996337891
2023-07-06,29909.337890625,362.473114013672,177.309997558594
2023-07-07,30342.265625,361.269714355469,178.639999389648
2023-07-10,30414.470703125,361.388061523438,178.779998779297
2023-07-11,30620.951171875,363.173522949219,179.449996948242
2023-07-12,30391.646484375,367.760375976562,181.880004882812
2023-07-13,31476.048828125,374.004486083984,182.009994506836
2023-07-14,30334.068359375,373.925628662109,181.429992675781
2023-07-17,30145.888671875,377.417541503906,181.559997558594
2023-07-18,29856.5625,380.505096435547,183.639999389648
2023-07-19,29913.923828125,380.416320800781,183.669998168945
2023-07-20,29792.015625,371.64697265625,182.740005493164
2023-07-21,29908.744140625,370.532257080078,182.179992675781
2023-07-24,29176.916015625,371.124145507812,181.399993896484
2023-07-25,29227.390625,373.639526367188,182.410003662109
2023-07-26,29354.97265625,372.396636962891,183.300003051758
2023-07-27,29210.689453125,371.508850097656,180.419998168945
2023-07-28,29319.24609375,378.275756835938,181.860000610352
2023-07-31,29230.111328125,378.473022460938,182.350006103516
2023-08-01,29675.732421875,377.595092773438,180.460006713867
2023-08-02,29151.958984375,369.309112548828,179.600006103516
2023-08-03,29178.6796875,368.717254638672,179.539993286133
2023-08-04,29074.091796875,366.990997314453,180.190002441406
2023-08-07,29180.578125,370.098236083984,179.779998779297
2023-08-08,29765.4921875,366.951538085938,178.639999389648
2023-08-09,29561.494140625,362.917083740234,177.789993286133
2023-08-10,29429.591796875,363.587829589844,177.600006103516
2023-08-11,29397.71484375,361.269714355469,177.600006103516
2023-08-14,29408.443359375,365.323913574219,177.059997558594
2023-08-15,29170.34765625,361.447265625,176.589996337891
2023-08-16,28701.779296875,357.619903564453,175.570007324219
2023-08-17,26664.55078125,353.713653564453,175.300003051758
2023-08-18,26049.556640625,353.269805908203,175.330001831055
2023-08-21,26124.140625,358.961456298828,175.809997558594
2023-08-22,26031.65625,358.448547363281,176.100006103516
2023-08-23,26431.640625,364.100738525391,177.889999389648
2023-08-24,26162.373046875,356.31787109375,177.850006103516
2023-08-25,26047.66796875,359.079864501953,177.619995117188
2023-08-28,26106.150390625,361.782653808594,178.130004882812
2023-08-29,27727.392578125,369.683898925781,179.869995117188
2023-08-30,27297.265625,371.745544433594,180.320007324219
2023-08-31,25931.47265625,372.860229492188,180.020004272461
2023-09-01,25800.724609375,372.465667724609,180.110000610352
2023-09-05,25779.982421875,372.939147949219,178.639999389648
2023-09-06,25753.236328125,369.654357910156,177.830001831055
2023-09-07,26240.1953125,367.0107421875,178.020004272461
2023-09-08,25905.654296875,367.523620605469,178.080001831055
2023-09-11,25162.654296875,371.854064941406,178.410003662109
2023-09-12,25833.34375,367.730834960938,177.490005493164
2023-09-13,26228.32421875,369.131561279297,177.080001831055
2023-09-14,26539.673828125,372.150024414062,177.169998168945
2023-09-15,26608.693359375,365.777709960938,178.339996337891
2023-09-18,26754.28125,366.159027099609,179.389999389648
2023-09-19,27211.1171875,365.378570556641,179.220001220703
2023-09-20,27132.0078125,360.113311767578,179.350006103516
2023-09-21,26567.6328125,353.514404296875,178.050003051758
2023-09-22,26579.568359375,353.563812255859,178.619995117188
2023-09-25,26298.48046875,355.243133544922,177.699996948242
2023-09-26,26217.25,349.908721923828,176.279998779297
2023-09-27,26352.716796875,350.728698730469,174.100006103516
2023-09-28,27021.546875,353.662628173828,173.229995727539
2023-09-29,26911.720703125,353.919464111328,171.449996948242
2023-10-02,27530.78515625,356.873168945312,169.649993896484
2023-10-03,27429.978515625,350.610168457031,169.160003662109
2023-10-04,27799.39453125,355.381500244141,169.139999389648
2023-10-05,27415.912109375,354.334350585938,168.830001831055
2023-10-06,27946.59765625,360.271392822266,169.699996948242
2023-10-09,27583.677734375,362.108856201172,172.820007324219
2023-10-10,27391.01953125,364.114166259766,172.529998779297
2023-10-11,26873.3203125,366.712219238281,173.789993286133
2023-10-12,26756.798828125,365.437835693359,173.259994506836
2023-10-13,26862.375,360.844329833984,178.830001831055
2023-10-16,28519.466796875,364.924163818359,177.960006713867
2023-10-17,28415.748046875,363.728912353516,178.289993286133
2023-10-18,28328.341796875,358.95751953125,180.869995117188
2023-10-19,28719.806640625,355.598876953125,183.089996337891
2023-10-20,29682.94921875,350.294036865234,183.589996337891
2023-10-23,33086.234375,351.351013183594,182.970001220703
2023-10-24,33901.52734375,354.768981933594,182.949996948242
2023-10-25,34502.8203125,346.085723876953,183.720001220703
2023-10-26,34156.6484375,339.486877441406,184.009994506836
2023-10-27,33909.80078125,341.116851806641,186.149993896484
2023-10-30,34502.36328125,344.959625244141,185.100006103516
2023-10-31,34667.78125,346.609313964844,184.089996337891
2023-11-01,35437.25390625,352.625335693359,183.509994506836
2023-11-02,34938.2421875,359.026672363281,184.119995117188
2023-11-03,34732.32421875,363.244812011719,184.789993286133
2023-11-06,35037.37109375,364.726593017578,183.350006103516
2023-11-07,35443.5625,368.174255371094,182.589996337891
2023-11-08,35655.27734375,368.411346435547,180.770004272461
2023-11-09,36693.125,365.576171875,181.490005493164
2023-11-10,37313.96875,373.795166015625,179.509994506836
2023-11-13,36502.35546875,372.629486083984,180.509994506836
2023-11-14,35537.640625,380.650848388672,182.119995117188
2023-11-15,37880.58203125,380.937316894531,181.639999389648
2023-11-16,36154.76953125,381.263305664062,183.690002441406
2023-11-17,36596.68359375,381.352264404297,183.669998168945
2023-11-20,37476.95703125,385.995147705078,183.369995117188
2023-11-21,35813.8125,383.752685546875,185.350006103516
2023-11-22,37432.33984375,385.323394775391,184.559997558594
2023-11-24,37720.28125,384.780120849609,185.520004272461
2023-11-27,37254.16796875,384.444244384766,186.770004272461
2023-11-28,37831.0859375,385.451873779297,189.259994506836
2023-11-29,37858.4921875,385.076446533203,189.539993286133
2023-11-30,37712.74609375,384.108367919922,188.75
2023-12-01,38688.75,385.204864501953,192.009994506836
2023-12-04,41980.09765625,381.628845214844,187.860000610352
2023-12-05,44080.6484375,382.587066650391,187.149993896484
2023-12-06,43746.4453125,380.374237060547,187.839996337891
2023-12-07,43292.6640625,385.688934326172,188.149993896484
2023-12-08,44166.6015625,387.407806396484,185.639999389648
2023-12-11,41243.83203125,390.717102050781,183.589996337891
2023-12-12,41450.22265625,393.828857421875,183.490005493164
2023-12-13,42890.7421875,398.837310791016,187.630004882812
2023-12-14,43023.97265625,398.491577148438,188.729995727539
2023-12-15,41929.7578125,400.417816162109,187
2023-12-18,42623.5390625,402.939971923828,187.850006103516
2023-12-19,42270.52734375,404.998809814453,189.130004882812
